OrderID,OrderDate,ProductID,RegionID,CustomerID,Quantity,UnitPrice,Discount,SalesAmount,COGS,Profit
SO03164,2023-08-13,P005,R03,C0023,1,89.00,0.00,89.00,28.00,61.00
SO00503,2023-08-14,P008,R08,C0085,5,299.00,0.10,1345.50,475.00,870.50
SO03174,2023-08-14,P003,R01,C0123,8,1199.00,0.00,9592.00,5120.00,4472.00
SO03411,2023-08-14,P018,R08,C0113,1,89.00,0.15,75.65,28.00,47.65
SO03533,2023-08-14,P015,R01,C0071,3,119.00,0.00,357.00,114.00,243.00
SO00394,2023-08-15,P004,R01,C0138,12,1899.00,0.00,22788.00,11760.00,11028.00
SO03847,2023-08-15,P005,R01,C0084,2,89.00,0.00,178.00,56.00,122.00
SO03855,2023-08-15,P020,R04,C0146,1,29.00,0.05,27.55,8.00,19.55
SO03919,2023-08-15,P019,R07,C0003,2,79.00,0.00,158.00,48.00,110.00
SO00133,2023-08-16,P007,R04,C0084,2,129.00,0.00,258.00,84.00,174.00
SO00616,2023-08-16,P010,R04,C0172,4,69.00,0.20,220.80,88.00,132.80
SO01095,2023-08-16,P001,R08,C0083,3,699.00,0.20,1677.60,960.00,717.60
SO01996,2023-08-16,P006,R08,C0158,3,179.00,0.00,537.00,165.00,372.00
SO02019,2023-08-16,P020,R08,C0034,1,29.00,0.10,26.10,8.00,18.10
SO02227,2023-08-16,P017,R07,C0129,3,199.00,0.00,597.00,195.00,402.00
SO02684,2023-08-16,P008,R06,C0020,4,299.00,0.00,1196.00,380.00,816.00
SO02733,2023-08-16,P017,R08,C0171,1,199.00,0.00,199.00,65.00,134.00
SO03476,2023-08-16,P002,R05,C0084,1,399.00,0.00,399.00,180.00,219.00
SO00295,2023-08-17,P007,R06,C0028,3,129.00,0.10,348.30,126.00,222.30
SO01490,2023-08-17,P014,R03,C0005,1,499.00,0.05,474.05,180.00,294.05
SO00791,2023-08-18,P006,R06,C0104,3,179.00,0.00,537.00,165.00,372.00
SO01566,2023-08-18,P011,R08,C0045,1,39.00,0.05,37.05,12.00,25.05
SO01903,2023-08-18,P001,R07,C0044,5,699.00,0.10,3145.50,1600.00,1545.50
SO01983,2023-08-18,P007,R07,C0055,2,129.00,0.00,258.00,84.00,174.00
SO02026,2023-08-18,P006,R02,C0140,2,179.00,0.00,358.00,110.00,248.00
SO00109,2023-08-19,P003,R06,C0063,4,1199.00,0.00,4796.00,2560.00,2236.00
SO02551,2023-08-19,P001,R02,C0126,2,699.00,0.00,1398.00,640.00,758.00
SO00459,2023-08-20,P003,R04,C0116,1,1199.00,0.00,1199.00,640.00,559.00
SO00777,2023-08-20,P018,R05,C0174,2,89.00,0.00,178.00,56.00,122.00
SO02986,2023-08-20,P012,R08,C0093,1,49.00,0.05,46.55,14.00,32.55
SO03238,2023-08-20,P012,R03,C0041,1,49.00,0.10,44.10,14.00,30.10
SO03767,2023-08-20,P004,R04,C0153,3,1899.00,0.15,4842.45,2940.00,1902.45
SO00650,2023-08-21,P016,R02,C0098,3,95.00,0.20,228.00,90.00,138.00
SO01046,2023-08-21,P018,R02,C0157,1,89.00,0.00,89.00,28.00,61.00
SO01823,2023-08-21,P014,R04,C0135,2,499.00,0.00,998.00,360.00,638.00
SO02160,2023-08-21,P006,R01,C0124,3,179.00,0.05,510.15,165.00,345.15
SO02508,2023-08-21,P015,R08,C0073,8,119.00,0.05,904.40,304.00,600.40
SO03275,2023-08-21,P011,R08,C0003,2,39.00,0.05,74.10,24.00,50.10
SO03435,2023-08-21,P010,R07,C0142,1,69.00,0.05,65.55,22.00,43.55
SO00792,2023-08-22,P012,R08,C0092,1,49.00,0.00,49.00,14.00,35.00
SO02138,2023-08-22,P016,R03,C0148,1,95.00,0.15,80.75,30.00,50.75
SO02171,2023-08-22,P019,R02,C0111,5,79.00,0.00,395.00,120.00,275.00
SO02178,2023-08-22,P013,R06,C0132,1,329.00,0.00,329.00,110.00,219.00
SO00138,2023-08-23,P012,R08,C0049,3,49.00,0.00,147.00,42.00,105.00
SO00334,2023-08-23,P018,R05,C0073,3,89.00,0.05,253.65,84.00,169.65
SO00453,2023-08-23,P014,R07,C0147,1,499.00,0.15,424.15,180.00,244.15
SO01173,2023-08-23,P002,R06,C0078,5,399.00,0.20,1596.00,900.00,696.00
SO01412,2023-08-23,P001,R02,C0034,1,699.00,0.00,699.00,320.00,379.00
SO02017,2023-08-23,P018,R01,C0097,1,89.00,0.00,89.00,28.00,61.00
SO03468,2023-08-23,P013,R07,C0138,2,329.00,0.05,625.10,220.00,405.10
SO01307,2023-08-24,P017,R01,C0077,2,199.00,0.00,398.00,130.00,268.00
SO01701,2023-08-24,P012,R05,C0072,2,49.00,0.20,78.40,28.00,50.40
SO00201,2023-08-25,P014,R03,C0131,2,499.00,0.10,898.20,360.00,538.20
SO01803,2023-08-25,P014,R04,C0113,1,499.00,0.00,499.00,180.00,319.00
SO03715,2023-08-25,P006,R06,C0116,1,179.00,0.10,161.10,55.00,106.10
SO03999,2023-08-25,P018,R04,C0093,1,89.00,0.00,89.00,28.00,61.00
SO01093,2023-08-26,P004,R04,C0041,2,1899.00,0.20,3038.40,1960.00,1078.40
SO01266,2023-08-26,P011,R03,C0041,8,39.00,0.10,280.80,96.00,184.80
SO01579,2023-08-26,P009,R04,C0005,8,99.00,0.00,792.00,272.00,520.00
SO01979,2023-08-26,P009,R01,C0155,1,99.00,0.00,99.00,34.00,65.00
SO03165,2023-08-26,P005,R04,C0029,1,89.00,0.15,75.65,28.00,47.65
SO03282,2023-08-26,P013,R03,C0172,4,329.00,0.00,1316.00,440.00,876.00
SO03617,2023-08-26,P004,R08,C0177,1,1899.00,0.15,1614.15,980.00,634.15
SO00837,2023-08-27,P008,R01,C0118,4,299.00,0.10,1076.40,380.00,696.40
SO01155,2023-08-27,P012,R04,C0155,4,49.00,0.10,176.40,56.00,120.40
SO02441,2023-08-27,P009,R08,C0173,5,99.00,0.15,420.75,170.00,250.75
SO03210,2023-08-27,P017,R05,C0092,1,199.00,0.15,169.15,65.00,104.15
SO03532,2023-08-27,P018,R05,C0095,2,89.00,0.10,160.20,56.00,104.20
SO03753,2023-08-27,P019,R08,C0168,1,79.00,0.00,79.00,24.00,55.00
SO03883,2023-08-27,P004,R02,C0100,1,1899.00,0.00,1899.00,980.00,919.00
SO00038,2023-08-28,P014,R03,C0039,12,499.00,0.05,5688.60,2160.00,3528.60
SO01306,2023-08-28,P009,R08,C0089,2,99.00,0.00,198.00,68.00,130.00
SO02607,2023-08-28,P006,R06,C0156,1,179.00,0.00,179.00,55.00,124.00
SO02744,2023-08-28,P009,R08,C0061,1,99.00,0.00,99.00,34.00,65.00
SO03550,2023-08-28,P013,R04,C0126,3,329.00,0.00,987.00,330.00,657.00
SO03628,2023-08-28,P017,R06,C0086,12,199.00,0.10,2149.20,780.00,1369.20
SO03826,2023-08-28,P014,R05,C0007,1,499.00,0.05,474.05,180.00,294.05
SO03860,2023-08-28,P013,R05,C0101,1,329.00,0.00,329.00,110.00,219.00
SO01611,2023-08-29,P006,R03,C0055,4,179.00,0.05,680.20,220.00,460.20
SO01629,2023-08-29,P015,R05,C0001,2,119.00,0.00,238.00,76.00,162.00
SO02287,2023-08-29,P002,R06,C0001,1,399.00,0.05,379.05,180.00,199.05
SO02578,2023-08-29,P016,R03,C0100,1,95.00,0.05,90.25,30.00,60.25
SO03758,2023-08-29,P018,R02,C0159,1,89.00,0.00,89.00,28.00,61.00
SO03825,2023-08-29,P003,R06,C0074,1,1199.00,0.00,1199.00,640.00,559.00
SO00423,2023-08-30,P006,R05,C0144,1,179.00,0.00,179.00,55.00,124.00
SO00875,2023-08-30,P017,R07,C0013,3,199.00,0.00,597.00,195.00,402.00
SO01166,2023-08-30,P002,R08,C0146,12,399.00,0.00,4788.00,2160.00,2628.00
SO01788,2023-08-30,P017,R03,C0033,1,199.00,0.00,199.00,65.00,134.00
SO02200,2023-08-30,P008,R08,C0054,3,299.00,0.00,897.00,285.00,612.00
SO02548,2023-08-30,P012,R08,C0175,3,49.00,0.00,147.00,42.00,105.00
SO03512,2023-08-30,P013,R02,C0147,1,329.00,0.10,296.10,110.00,186.10
SO00159,2023-08-31,P007,R02,C0175,1,129.00,0.05,122.55,42.00,80.55
SO00747,2023-08-31,P003,R06,C0030,1,1199.00,0.10,1079.10,640.00,439.10
SO02092,2023-08-31,P012,R04,C0070,2,49.00,0.00,98.00,28.00,70.00
SO03098,2023-08-31,P012,R05,C0173,1,49.00,0.00,49.00,14.00,35.00
SO03979,2023-08-31,P007,R06,C0099,1,129.00,0.20,103.20,42.00,61.20
SO00158,2023-09-01,P001,R07,C0098,2,699.00,0.00,1398.00,640.00,758.00
SO00447,2023-09-01,P007,R01,C0128,2,129.00,0.00,258.00,84.00,174.00
SO00881,2023-09-01,P013,R02,C0085,8,329.00,0.00,2632.00,880.00,1752.00
SO03928,2023-09-01,P006,R05,C0130,2,179.00,0.15,304.30,110.00,194.30
SO01633,2023-09-02,P013,R05,C0030,1,329.00,0.10,296.10,110.00,186.10
SO02324,2023-09-02,P014,R03,C0117,1,499.00,0.00,499.00,180.00,319.00
SO03152,2023-09-02,P006,R01,C0073,2,179.00,0.05,340.10,110.00,230.10
SO03382,2023-09-02,P003,R01,C0060,3,1199.00,0.00,3597.00,1920.00,1677.00
SO03423,2023-09-02,P001,R02,C0073,8,699.00,0.05,5312.40,2560.00,2752.40
SO03679,2023-09-02,P012,R02,C0001,4,49.00,0.00,196.00,56.00,140.00
SO03757,2023-09-02,P015,R03,C0129,3,119.00,0.05,339.15,114.00,225.15
SO03761,2023-09-02,P011,R06,C0048,2,39.00,0.20,62.40,24.00,38.40
SO01518,2023-09-03,P015,R02,C0033,1,119.00,0.00,119.00,38.00,81.00
SO01761,2023-09-03,P018,R07,C0002,2,89.00,0.05,169.10,56.00,113.10
SO03832,2023-09-03,P019,R05,C0112,1,79.00,0.00,79.00,24.00,55.00
SO01796,2023-09-05,P019,R05,C0036,1,79.00,0.00,79.00,24.00,55.00
SO01818,2023-09-05,P009,R08,C0044,1,99.00,0.00,99.00,34.00,65.00
SO00416,2023-09-06,P003,R06,C0160,2,1199.00,0.20,1918.40,1280.00,638.40
SO00903,2023-09-06,P020,R06,C0041,4,29.00,0.00,116.00,32.00,84.00
SO03104,2023-09-06,P016,R08,C0149,8,95.00,0.05,722.00,240.00,482.00
SO03319,2023-09-06,P016,R08,C0019,1,95.00,0.05,90.25,30.00,60.25
SO00097,2023-09-07,P011,R08,C0163,2,39.00,0.10,70.20,24.00,46.20
SO00867,2023-09-07,P013,R03,C0034,5,329.00,0.00,1645.00,550.00,1095.00
SO01337,2023-09-07,P011,R08,C0063,1,39.00,0.00,39.00,12.00,27.00
SO01948,2023-09-07,P020,R08,C0011,3,29.00,0.05,82.65,24.00,58.65
SO02088,2023-09-07,P013,R07,C0092,3,329.00,0.15,838.95,330.00,508.95
SO02576,2023-09-07,P011,R06,C0138,1,39.00,0.05,37.05,12.00,25.05
SO02804,2023-09-07,P003,R05,C0115,8,1199.00,0.20,7673.60,5120.00,2553.60
SO02913,2023-09-07,P001,R06,C0159,3,699.00,0.05,1992.15,960.00,1032.15
SO01584,2023-09-08,P004,R03,C0089,1,1899.00,0.00,1899.00,980.00,919.00
SO01649,2023-09-08,P005,R05,C0164,4,89.00,0.20,284.80,112.00,172.80
SO02501,2023-09-08,P013,R06,C0111,2,329.00,0.15,559.30,220.00,339.30
SO03033,2023-09-08,P019,R06,C0050,1,79.00,0.10,71.10,24.00,47.10
SO03571,2023-09-08,P009,R07,C0107,3,99.00,0.00,297.00,102.00,195.00
SO00538,2023-09-09,P019,R01,C0084,2,79.00,0.00,158.00,48.00,110.00
SO00760,2023-09-09,P012,R08,C0065,1,49.00,0.05,46.55,14.00,32.55
SO01894,2023-09-09,P019,R05,C0036,2,79.00,0.00,158.00,48.00,110.00
SO02133,2023-09-09,P004,R05,C0068,1,1899.00,0.20,1519.20,980.00,539.20
SO03383,2023-09-09,P007,R07,C0086,1,129.00,0.10,116.10,42.00,74.10
SO00417,2023-09-10,P003,R06,C0016,12,1199.00,0.00,14388.00,7680.00,6708.00
SO01559,2023-09-10,P006,R06,C0172,5,179.00,0.00,895.00,275.00,620.00
SO02958,2023-09-10,P016,R03,C0136,2,95.00,0.00,190.00,60.00,130.00
SO03471,2023-09-10,P016,R07,C0047,5,95.00,0.00,475.00,150.00,325.00
SO03620,2023-09-10,P002,R03,C0132,3,399.00,0.05,1137.15,540.00,597.15
SO03997,2023-09-10,P013,R04,C0034,3,329.00,0.10,888.30,330.00,558.30
SO00312,2023-09-11,P017,R03,C0005,1,199.00,0.00,199.00,65.00,134.00
SO01112,2023-09-11,P015,R04,C0058,5,119.00,0.00,595.00,190.00,405.00
SO02314,2023-09-11,P018,R05,C0023,4,89.00,0.00,356.00,112.00,244.00
SO03120,2023-09-11,P020,R05,C0011,4,29.00,0.05,110.20,32.00,78.20
SO00315,2023-09-12,P014,R02,C0077,3,499.00,0.00,1497.00,540.00,957.00
SO02270,2023-09-12,P001,R07,C0135,1,699.00,0.00,699.00,320.00,379.00
SO02752,2023-09-12,P008,R05,C0038,1,299.00,0.00,299.00,95.00,204.00
SO03795,2023-09-12,P018,R06,C0154,3,89.00,0.15,226.95,84.00,142.95
SO00680,2023-09-13,P016,R02,C0020,4,95.00,0.00,380.00,120.00,260.00
SO00709,2023-09-13,P020,R04,C0002,1,29.00,0.10,26.10,8.00,18.10
SO00874,2023-09-13,P013,R02,C0161,8,329.00,0.00,2632.00,880.00,1752.00
SO01361,2023-09-13,P007,R07,C0034,1,129.00,0.10,116.10,42.00,74.10
SO02748,2023-09-13,P001,R03,C0149,2,699.00,0.10,1258.20,640.00,618.20
SO03323,2023-09-13,P014,R01,C0086,5,499.00,0.00,2495.00,900.00,1595.00
SO03697,2023-09-13,P003,R03,C0054,4,1199.00,0.00,4796.00,2560.00,2236.00
SO00199,2023-09-14,P018,R04,C0138,1,89.00,0.00,89.00,28.00,61.00
SO01879,2023-09-14,P012,R04,C0068,1,49.00,0.00,49.00,14.00,35.00
SO02250,2023-09-14,P001,R01,C0076,3,699.00,0.00,2097.00,960.00,1137.00
SO02738,2023-09-14,P013,R01,C0119,2,329.00,0.00,658.00,220.00,438.00
SO03813,2023-09-14,P014,R05,C0017,2,499.00,0.00,998.00,360.00,638.00
SO00477,2023-09-15,P015,R06,C0152,2,119.00,0.20,190.40,76.00,114.40
SO00763,2023-09-15,P008,R03,C0033,1,299.00,0.10,269.10,95.00,174.10
SO02274,2023-09-15,P006,R04,C0072,1,179.00,0.00,179.00,55.00,124.00
SO03091,2023-09-15,P019,R05,C0107,2,79.00,0.00,158.00,48.00,110.00
SO03785,2023-09-15,P019,R03,C0137,8,79.00,0.05,600.40,192.00,408.40
SO00473,2023-09-16,P008,R05,C0075,2,299.00,0.20,478.40,190.00,288.40
SO00523,2023-09-16,P002,R01,C0014,2,399.00,0.00,798.00,360.00,438.00
SO01593,2023-09-16,P006,R01,C0165,1,179.00,0.00,179.00,55.00,124.00
SO02051,2023-09-16,P020,R01,C0040,1,29.00,0.10,26.10,8.00,18.10
SO02321,2023-09-16,P008,R07,C0054,1,299.00,0.00,299.00,95.00,204.00
SO03415,2023-09-16,P018,R03,C0061,3,89.00,0.05,253.65,84.00,169.65
SO03858,2023-09-16,P010,R06,C0034,1,69.00,0.10,62.10,22.00,40.10
SO03863,2023-09-16,P013,R01,C0045,1,329.00,0.00,329.00,110.00,219.00
SO00367,2023-09-17,P010,R01,C0147,3,69.00,0.05,196.65,66.00,130.65
SO00489,2023-09-17,P009,R02,C0065,2,99.00,0.00,198.00,68.00,130.00
SO00662,2023-09-17,P018,R06,C0019,1,89.00,0.00,89.00,28.00,61.00
SO00721,2023-09-17,P013,R07,C0129,5,329.00,0.10,1480.50,550.00,930.50
SO01117,2023-09-17,P006,R04,C0073,4,179.00,0.05,680.20,220.00,460.20
SO02524,2023-09-17,P012,R06,C0126,1,49.00,0.00,49.00,14.00,35.00
SO03355,2023-09-17,P010,R01,C0004,1,69.00,0.00,69.00,22.00,47.00
SO00550,2023-09-18,P007,R08,C0114,2,129.00,0.00,258.00,84.00,174.00
SO01558,2023-09-18,P004,R08,C0085,3,1899.00,0.00,5697.00,2940.00,2757.00
SO00648,2023-09-19,P009,R08,C0177,1,99.00,0.00,99.00,34.00,65.00
SO00864,2023-09-19,P002,R04,C0062,4,399.00,0.00,1596.00,720.00,876.00
SO00943,2023-09-19,P010,R07,C0065,8,69.00,0.10,496.80,176.00,320.80
SO01374,2023-09-19,P005,R01,C0054,1,89.00,0.20,71.20,28.00,43.20
SO02165,2023-09-19,P009,R01,C0018,3,99.00,0.05,282.15,102.00,180.15
SO02527,2023-09-19,P015,R07,C0077,2,119.00,0.15,202.30,76.00,126.30
SO01986,2023-09-20,P015,R08,C0123,1,119.00,0.00,119.00,38.00,81.00
SO02312,2023-09-20,P003,R02,C0111,1,1199.00,0.05,1139.05,640.00,499.05
SO03221,2023-09-20,P016,R05,C0147,1,95.00,0.05,90.25,30.00,60.25
SO00446,2023-09-21,P015,R07,C0022,3,119.00,0.00,357.00,114.00,243.00
SO00555,2023-09-21,P013,R08,C0099,2,329.00,0.20,526.40,220.00,306.40
SO01261,2023-09-21,P011,R03,C0140,3,39.00,0.15,99.45,36.00,63.45
SO01849,2023-09-21,P003,R06,C0022,1,1199.00,0.00,1199.00,640.00,559.00
SO02010,2023-09-21,P020,R07,C0007,2,29.00,0.05,55.10,16.00,39.10
SO02216,2023-09-21,P007,R08,C0077,5,129.00,0.20,516.00,210.00,306.00
SO02486,2023-09-21,P016,R02,C0175,1,95.00,0.00,95.00,30.00,65.00
SO03178,2023-09-21,P001,R06,C0175,3,699.00,0.10,1887.30,960.00,927.30
SO03295,2023-09-21,P018,R03,C0053,1,89.00,0.05,84.55,28.00,56.55
SO01259,2023-09-22,P013,R06,C0144,1,329.00,0.00,329.00,110.00,219.00
SO01844,2023-09-22,P018,R07,C0127,1,89.00,0.00,89.00,28.00,61.00
SO03112,2023-09-22,P009,R06,C0163,12,99.00,0.20,950.40,408.00,542.40
SO03746,2023-09-22,P005,R02,C0007,3,89.00,0.00,267.00,84.00,183.00
SO00358,2023-09-23,P010,R06,C0163,1,69.00,0.00,69.00,22.00,47.00
SO01744,2023-09-23,P007,R06,C0041,3,129.00,0.05,367.65,126.00,241.65
SO01876,2023-09-23,P009,R08,C0047,1,99.00,0.00,99.00,34.00,65.00
SO02467,2023-09-23,P012,R06,C0090,1,49.00,0.15,41.65,14.00,27.65
SO03010,2023-09-23,P010,R01,C0156,1,69.00,0.00,69.00,22.00,47.00
SO03585,2023-09-23,P015,R06,C0080,2,119.00,0.10,214.20,76.00,138.20
SO00696,2023-09-24,P016,R06,C0120,3,95.00,0.10,256.50,90.00,166.50
SO02327,2023-09-24,P014,R03,C0010,2,499.00,0.05,948.10,360.00,588.10
SO03470,2023-09-24,P018,R06,C0083,2,89.00,0.00,178.00,56.00,122.00
SO00082,2023-09-25,P008,R07,C0156,1,299.00,0.15,254.15,95.00,159.15
SO00378,2023-09-25,P006,R07,C0108,3,179.00,0.05,510.15,165.00,345.15
SO01555,2023-09-25,P004,R07,C0147,4,1899.00,0.00,7596.00,3920.00,3676.00
SO01723,2023-09-25,P012,R01,C0127,2,49.00,0.00,98.00,28.00,70.00
SO02215,2023-09-25,P005,R03,C0102,1,89.00,0.10,80.10,28.00,52.10
SO03000,2023-09-25,P003,R03,C0021,1,1199.00,0.05,1139.05,640.00,499.05
SO03011,2023-09-25,P011,R02,C0092,2,39.00,0.00,78.00,24.00,54.00
SO00192,2023-09-26,P017,R01,C0017,2,199.00,0.00,398.00,130.00,268.00
SO02637,2023-09-26,P001,R04,C0069,1,699.00,0.10,629.10,320.00,309.10
SO03134,2023-09-26,P011,R03,C0137,1,39.00,0.00,39.00,12.00,27.00
SO03983,2023-09-26,P004,R05,C0147,1,1899.00,0.05,1804.05,980.00,824.05
SO01191,2023-09-27,P004,R04,C0134,2,1899.00,0.05,3608.10,1960.00,1648.10
SO02488,2023-09-27,P011,R06,C0007,1,39.00,0.00,39.00,12.00,27.00
SO02497,2023-09-27,P010,R02,C0003,2,69.00,0.00,138.00,44.00,94.00
SO02724,2023-09-27,P014,R06,C0052,3,499.00,0.05,1422.15,540.00,882.15
SO02841,2023-09-27,P012,R06,C0096,2,49.00,0.00,98.00,28.00,70.00
SO03691,2023-09-27,P011,R08,C0103,3,39.00,0.05,111.15,36.00,75.15
SO00530,2023-09-28,P001,R07,C0115,3,699.00,0.05,1992.15,960.00,1032.15
SO01705,2023-09-28,P018,R06,C0148,2,89.00,0.00,178.00,56.00,122.00
SO01923,2023-09-28,P005,R05,C0030,2,89.00,0.00,178.00,56.00,122.00
SO02206,2023-09-28,P001,R05,C0097,1,699.00,0.05,664.05,320.00,344.05
SO02904,2023-09-28,P016,R02,C0113,1,95.00,0.10,85.50,30.00,55.50
SO03044,2023-09-28,P015,R08,C0169,1,119.00,0.00,119.00,38.00,81.00
SO00274,2023-09-29,P004,R01,C0141,1,1899.00,0.00,1899.00,980.00,919.00
SO00622,2023-09-29,P005,R08,C0142,4,89.00,0.00,356.00,112.00,244.00
SO00652,2023-09-29,P019,R07,C0095,4,79.00,0.00,316.00,96.00,220.00
SO00691,2023-09-29,P020,R01,C0026,3,29.00,0.00,87.00,24.00,63.00
SO01293,2023-09-29,P019,R05,C0026,1,79.00,0.10,71.10,24.00,47.10
SO02671,2023-09-29,P018,R08,C0093,4,89.00,0.05,338.20,112.00,226.20
SO00062,2023-10-01,P017,R06,C0135,1,199.00,0.00,199.00,65.00,134.00
SO00308,2023-10-01,P018,R08,C0155,2,89.00,0.00,178.00,56.00,122.00
SO00518,2023-10-01,P002,R03,C0040,2,399.00,0.20,638.40,360.00,278.40
SO00599,2023-10-01,P004,R03,C0018,2,1899.00,0.00,3798.00,1960.00,1838.00
SO01965,2023-10-01,P012,R01,C0121,5,49.00,0.00,245.00,70.00,175.00
SO01970,2023-10-01,P005,R08,C0170,1,89.00,0.00,89.00,28.00,61.00
SO02132,2023-10-01,P002,R05,C0120,5,399.00,0.15,1695.75,900.00,795.75
SO02307,2023-10-01,P012,R07,C0019,1,49.00,0.00,49.00,14.00,35.00
SO03086,2023-10-01,P015,R04,C0172,1,119.00,0.00,119.00,38.00,81.00
SO01331,2023-10-02,P015,R02,C0105,1,119.00,0.20,95.20,38.00,57.20
SO03284,2023-10-02,P005,R04,C0179,1,89.00,0.00,89.00,28.00,61.00
SO03747,2023-10-02,P010,R04,C0087,5,69.00,0.00,345.00,110.00,235.00
SO00068,2023-10-03,P020,R04,C0162,1,29.00,0.00,29.00,8.00,21.00
SO02193,2023-10-03,P015,R04,C0032,3,119.00,0.00,357.00,114.00,243.00
SO02484,2023-10-03,P014,R06,C0022,1,499.00,0.10,449.10,180.00,269.10
SO02490,2023-10-03,P019,R01,C0121,3,79.00,0.00,237.00,72.00,165.00
SO03031,2023-10-03,P016,R05,C0167,1,95.00,0.15,80.75,30.00,50.75
SO03133,2023-10-03,P009,R01,C0020,1,99.00,0.20,79.20,34.00,45.20
SO03464,2023-10-03,P017,R01,C0028,3,199.00,0.00,597.00,195.00,402.00
SO00004,2023-10-04,P002,R04,C0054,8,399.00,0.00,3192.00,1440.00,1752.00
SO00258,2023-10-04,P014,R04,C0067,12,499.00,0.00,5988.00,2160.00,3828.00
SO00454,2023-10-04,P012,R08,C0043,3,49.00,0.00,147.00,42.00,105.00
SO00768,2023-10-04,P004,R02,C0056,3,1899.00,0.00,5697.00,2940.00,2757.00
SO00941,2023-10-04,P010,R02,C0152,1,69.00,0.00,69.00,22.00,47.00
SO01104,2023-10-04,P005,R01,C0136,1,89.00,0.10,80.10,28.00,52.10
SO01170,2023-10-04,P020,R06,C0171,1,29.00,0.05,27.55,8.00,19.55
SO02145,2023-10-04,P005,R03,C0132,2,89.00,0.05,169.10,56.00,113.10
SO03646,2023-10-04,P014,R02,C0167,3,499.00,0.00,1497.00,540.00,957.00
SO03724,2023-10-04,P008,R07,C0157,8,299.00,0.00,2392.00,760.00,1632.00
SO01449,2023-10-05,P005,R07,C0111,1,89.00,0.05,84.55,28.00,56.55
SO03439,2023-10-05,P002,R05,C0072,4,399.00,0.00,1596.00,720.00,876.00
SO03539,2023-10-05,P015,R04,C0162,1,119.00,0.15,101.15,38.00,63.15
SO00323,2023-10-06,P009,R03,C0052,2,99.00,0.15,168.30,68.00,100.30
SO00372,2023-10-06,P001,R01,C0105,1,699.00,0.05,664.05,320.00,344.05
SO00436,2023-10-06,P016,R01,C0168,5,95.00,0.05,451.25,150.00,301.25
SO01571,2023-10-06,P016,R02,C0037,1,95.00,0.15,80.75,30.00,50.75
SO02496,2023-10-06,P019,R05,C0012,1,79.00,0.05,75.05,24.00,51.05
SO03224,2023-10-06,P007,R02,C0060,3,129.00,0.00,387.00,126.00,261.00
SO03243,2023-10-06,P007,R04,C0138,3,129.00,0.05,367.65,126.00,241.65
SO03650,2023-10-06,P007,R02,C0013,8,129.00,0.00,1032.00,336.00,696.00
SO00395,2023-10-07,P016,R07,C0021,3,95.00,0.00,285.00,90.00,195.00
SO01870,2023-10-07,P007,R01,C0157,1,129.00,0.20,103.20,42.00,61.20
SO02085,2023-10-07,P017,R02,C0104,5,199.00,0.15,845.75,325.00,520.75
SO02989,2023-10-07,P006,R01,C0150,2,179.00,0.00,358.00,110.00,248.00
SO00273,2023-10-08,P019,R03,C0124,3,79.00,0.00,237.00,72.00,165.00
SO00977,2023-10-08,P004,R01,C0157,2,1899.00,0.00,3798.00,1960.00,1838.00
SO01580,2023-10-08,P019,R04,C0123,3,79.00,0.05,225.15,72.00,153.15
SO02439,2023-10-08,P015,R04,C0078,3,119.00,0.20,285.60,114.00,171.60
SO03101,2023-10-08,P008,R03,C0065,1,299.00,0.05,284.05,95.00,189.05
SO03184,2023-10-08,P007,R02,C0148,2,129.00,0.05,245.10,84.00,161.10
SO03373,2023-10-08,P017,R02,C0097,2,199.00,0.00,398.00,130.00,268.00
SO03657,2023-10-08,P014,R03,C0157,2,499.00,0.15,848.30,360.00,488.30
SO03953,2023-10-08,P009,R03,C0058,1,99.00,0.00,99.00,34.00,65.00
SO00194,2023-10-09,P012,R03,C0010,5,49.00,0.00,245.00,70.00,175.00
SO02089,2023-10-09,P012,R04,C0116,3,49.00,0.05,139.65,42.00,97.65
SO03483,2023-10-09,P013,R06,C0027,4,329.00,0.10,1184.40,440.00,744.40
SO00324,2023-10-10,P002,R08,C0094,3,399.00,0.00,1197.00,540.00,657.00
SO00872,2023-10-10,P009,R03,C0128,5,99.00,0.20,396.00,170.00,226.00
SO02023,2023-10-10,P001,R04,C0026,2,699.00,0.00,1398.00,640.00,758.00
SO02343,2023-10-10,P016,R03,C0093,1,95.00,0.20,76.00,30.00,46.00
SO02487,2023-10-10,P012,R04,C0113,3,49.00,0.05,139.65,42.00,97.65
SO03537,2023-10-10,P005,R05,C0082,1,89.00,0.05,84.55,28.00,56.55
SO03788,2023-10-10,P006,R01,C0086,2,179.00,0.05,340.10,110.00,230.10
SO00153,2023-10-11,P020,R02,C0136,3,29.00,0.00,87.00,24.00,63.00
SO00246,2023-10-11,P004,R03,C0107,5,1899.00,0.00,9495.00,4900.00,4595.00
SO00990,2023-10-11,P018,R07,C0002,1,89.00,0.15,75.65,28.00,47.65
SO03880,2023-10-11,P005,R08,C0098,2,89.00,0.00,178.00,56.00,122.00
SO00305,2023-10-12,P019,R03,C0171,2,79.00,0.10,142.20,48.00,94.20
SO00973,2023-10-12,P001,R03,C0074,5,699.00,0.20,2796.00,1600.00,1196.00
SO03780,2023-10-12,P001,R08,C0084,2,699.00,0.00,1398.00,640.00,758.00
